ID,NamePartition,NumberGeometries,FileSize,GeometryType,xMin,yMin,xMax,yMax
0,partition_0.csv,16384,1185599,BOX,6.750000766064968,7.999998632531983,8.49999988779631,9.499997508332156
1,partition_1.csv,24864,1802720,BOX,5.000001644333627,7.999998632531983,6.750000766064968,9.499997508332156
2,partition_2.csv,32769,2386454,BOX,5.000001644333627,6.49999975673181,6.750000766064968,7.999998632531983
3,partition_3.csv,32768,2382655,BOX,6.750000766064968,6.49999975673181,8.49999988779631,7.999998632531983
4,partition_4.csv,32768,2384015,BOX,3.2500025226022853,7.999998632531983,5.000001644333627,9.499997508332156
5,partition_5.csv,32770,2406301,BOX,1.5000034008709435,7.999998632531983,3.2500025226022853,9.499997508332156
6,partition_6.csv,32769,2417685,BOX,1.5000034008709435,6.49999975673181,3.2500025226022853,7.999998632531983
7,partition_7.csv,32768,2394926,BOX,3.2500025226022853,6.49999975673181,5.000001644333627,7.999998632531983
8,partition_8.csv,32768,2396034,BOX,3.2500025226022853,5.000000880931637,5.000001644333627,6.49999975673181
9,partition_9.csv,32768,2418777,BOX,1.5000034008709435,5.000000880931637,3.2500025226022853,6.49999975673181
10,partition_10.csv,32768,2424458,BOX,1.5000034008709435,3.5000020051314644,3.2500025226022853,5.000000880931637
11,partition_11.csv,32770,2402070,BOX,3.2500025226022853,3.5000020051314644,5.000001644333627,5.000000880931637
12,partition_12.csv,32768,2383393,BOX,6.750000766064968,5.000000880931637,8.49999988779631,6.49999975673181
13,partition_13.csv,32768,2387286,BOX,5.000001644333627,5.000000880931637,6.750000766064968,6.49999975673181
14,partition_14.csv,32768,2392994,BOX,5.000001644333627,3.5000020051314644,6.750000766064968,5.000000880931637
15,partition_15.csv,32768,2389755,BOX,6.750000766064968,3.5000020051314644,8.49999988779631,5.000000880931637
