ID,NamePartition,NumberGeometries,FileSize,GeometryType,xMin,yMin,xMax,yMax
0,partition_0.wkt,20185,4390885,POLYGON,4.979492182375787,6.493991700761887,8.459584364751572,9.488583401523723
1,partition_1.wkt,3205,701906,POLYGON,3.239446091187894,7.991287551142805,4.979492182375787,9.488583401523723
2,partition_2.wkt,12773,2813886,POLYGON,1.4994000000000012,7.991287551142805,3.239446091187894,9.488583401523723
3,partition_3.wkt,12982,2855369,POLYGON,3.239446091187894,6.493991700761887,4.979492182375787,7.991287551142805
4,partition_4.wkt,12739,2798565,POLYGON,3.239446091187894,4.996695850380969,4.979492182375787,6.493991700761887
5,partition_5.wkt,3151,685067,POLYGON,6.71953827356368,4.996695850380969,8.459584364751572,6.493991700761887
6,partition_6.wkt,12977,2820320,POLYGON,4.979492182375787,4.996695850380969,6.71953827356368,6.493991700761887
7,partition_7.wkt,12797,2812878,POLYGON,6.71953827356368,3.499400000000051,8.459584364751572,4.996695850380969
8,partition_8.wkt,2067,454843,POLYGON,2.3694230455939476,7.2426396259523464,3.239446091187894,7.991287551142805
9,partition_9.wkt,8225,1823340,POLYGON,1.4994000000000012,7.2426396259523464,2.3694230455939476,7.991287551142805
10,partition_10.wkt,32455,7197051,POLYGON,1.4994000000000012,6.493991700761887,2.3694230455939476,7.2426396259523464
11,partition_11.wkt,8122,1789223,POLYGON,2.3694230455939476,6.493991700761887,3.239446091187894,7.2426396259523464
12,partition_12.wkt,1995,439224,POLYGON,2.3694230455939476,5.745343775571428,3.239446091187894,6.493991700761887
13,partition_13.wkt,8203,1817102,POLYGON,1.4994000000000012,5.745343775571428,2.3694230455939476,6.493991700761887
14,partition_14.wkt,32781,7268225,POLYGON,1.4994000000000012,4.996695850380969,2.3694230455939476,5.745343775571428
15,partition_15.wkt,8149,1794893,POLYGON,2.3694230455939476,4.996695850380969,3.239446091187894,5.745343775571428
16,partition_16.wkt,8094,1785110,POLYGON,2.3694230455939476,4.2480479251905106,3.239446091187894,4.996695850380969
17,partition_17.wkt,33066,7327161,POLYGON,1.4994000000000012,4.2480479251905106,2.3694230455939476,4.996695850380969
18,partition_18.wkt,130769,29307182,POLYGON,1.4994000000000012,3.499400000000051,2.3694230455939476,4.2480479251905106
19,partition_19.wkt,32728,7296824,POLYGON,2.3694230455939476,3.499400000000051,3.239446091187894,4.2480479251905106
20,partition_20.wkt,2086,453237,POLYGON,4.109469136781841,4.2480479251905106,4.979492182375787,4.996695850380969
21,partition_21.wkt,8232,1809815,POLYGON,3.239446091187894,4.2480479251905106,4.109469136781841,4.996695850380969
22,partition_22.wkt,32850,7328354,POLYGON,3.239446091187894,3.499400000000051,4.109469136781841,4.2480479251905106
23,partition_23.wkt,8287,1825337,POLYGON,4.109469136781841,3.499400000000051,4.979492182375787,4.2480479251905106
24,partition_24.wkt,2111,459111,POLYGON,5.849515227969734,4.2480479251905106,6.71953827356368,4.996695850380969
25,partition_25.wkt,8284,1799527,POLYGON,4.979492182375787,4.2480479251905106,5.849515227969734,4.996695850380969
26,partition_26.wkt,32555,7166367,POLYGON,4.979492182375787,3.499400000000051,5.849515227969734,4.2480479251905106
27,partition_27.wkt,8133,1792768,POLYGON,5.849515227969734,3.499400000000051,6.71953827356368,4.2480479251905106
