ID,NamePartition,NumberGeometries,FileSize,GeometryType,xMin,yMin,xMax,yMax
0,partition_0.csv,115,8341,BOX,5.008413490624633,8.290472114468685,6.403380967568318,8.585464595458355
1,partition_1.csv,7178,522256,BOX,3.613446013680949,8.290472114468685,5.008413490624633,8.585464595458355
2,partition_2.csv,7982,579098,BOX,5.008413490624633,7.995479633479015,6.403380967568318,8.290472114468685
3,partition_3.csv,6724,493167,BOX,2.2184785367372646,8.290472114468685,3.613446013680949,8.585464595458355
4,partition_4.csv,117,8598,BOX,0.8235110597935797,8.290472114468685,2.2184785367372646,8.585464595458355
5,partition_5.csv,6292,462473,BOX,0.8235110597935797,7.995479633479015,2.2184785367372646,8.290472114468685
6,partition_6.csv,6705,494565,BOX,0.8235110597935797,7.700487152489345,2.2184785367372646,7.995479633479015
7,partition_7.csv,132,9738,BOX,0.8235110597935797,7.405494671499674,2.2184785367372646,7.700487152489345
8,partition_8.csv,9419,693111,BOX,2.2184785367372646,7.405494671499674,3.613446013680949,7.700487152489345
9,partition_9.csv,8656,630392,BOX,5.008413490624633,7.700487152489345,6.403380967568318,7.995479633479015
10,partition_10.csv,9811,716619,BOX,3.613446013680949,7.405494671499674,5.008413490624633,7.700487152489345
11,partition_11.csv,176,12809,BOX,5.008413490624633,7.405494671499674,6.403380967568318,7.700487152489345
12,partition_12.csv,21484,1558328,BOX,4.310929752152791,8.14297587397385,5.008413490624633,8.290472114468685
13,partition_13.csv,75890,5526218,BOX,3.613446013680949,8.14297587397385,4.310929752152791,8.290472114468685
14,partition_14.csv,81589,5918944,BOX,4.310929752152791,7.995479633479015,5.008413490624633,8.14297587397385
15,partition_15.csv,72642,5325373,BOX,2.9159622752091066,8.14297587397385,3.613446013680949,8.290472114468685
16,partition_16.csv,18738,1374022,BOX,2.2184785367372646,8.14297587397385,2.9159622752091066,8.290472114468685
17,partition_17.csv,70989,5206100,BOX,2.2184785367372646,7.995479633479015,2.9159622752091066,8.14297587397385
18,partition_18.csv,76061,5598208,BOX,2.2184785367372646,7.84798339298418,2.9159622752091066,7.995479633479015
19,partition_19.csv,23122,1701921,BOX,2.2184785367372646,7.700487152489345,2.9159622752091066,7.84798339298418
20,partition_20.csv,87972,6474933,BOX,2.9159622752091066,7.700487152489345,3.613446013680949,7.84798339298418
21,partition_21.csv,86631,6307918,BOX,4.310929752152791,7.84798339298418,5.008413490624633,7.995479633479015
22,partition_22.csv,91601,6695885,BOX,3.613446013680949,7.700487152489345,4.310929752152791,7.84798339298418
23,partition_23.csv,26147,1903762,BOX,4.310929752152791,7.700487152489345,5.008413490624633,7.84798339298418
24,partition_24.csv,48390,3512729,BOX,3.9621878829168704,8.069227753726432,4.310929752152791,8.14297587397385
25,partition_25.csv,68197,4978199,BOX,3.613446013680949,8.069227753726432,3.9621878829168704,8.14297587397385
26,partition_26.csv,99535,7267276,BOX,3.613446013680949,7.995479633479015,3.9621878829168704,8.069227753726432
27,partition_27.csv,71636,5201704,BOX,3.9621878829168704,7.995479633479015,4.310929752152791,8.069227753726432
28,partition_28.csv,66883,4903222,BOX,3.2647041444450275,8.069227753726432,3.613446013680949,8.14297587397385
29,partition_29.csv,45627,3345739,BOX,2.9159622752091066,8.069227753726432,3.2647041444450275,8.14297587397385
30,partition_30.csv,66181,4854391,BOX,2.9159622752091066,7.995479633479015,3.2647041444450275,8.069227753726432
31,partition_31.csv,97238,7130202,BOX,3.2647041444450275,7.995479633479015,3.613446013680949,8.069227753726432
32,partition_32.csv,100740,7414154,BOX,3.2647041444450275,7.921731513231597,3.613446013680949,7.995479633479015
33,partition_33.csv,68611,5050242,BOX,2.9159622752091066,7.921731513231597,3.2647041444450275,7.995479633479015
34,partition_34.csv,50604,3724911,BOX,2.9159622752091066,7.84798339298418,3.2647041444450275,7.921731513231597
35,partition_35.csv,74115,5453652,BOX,3.2647041444450275,7.84798339298418,3.613446013680949,7.921731513231597
36,partition_36.csv,74279,5413334,BOX,3.9621878829168704,7.921731513231597,4.310929752152791,7.995479633479015
37,partition_37.csv,103400,7576026,BOX,3.613446013680949,7.921731513231597,3.9621878829168704,7.995479633479015
38,partition_38.csv,75394,5524479,BOX,3.613446013680949,7.84798339298418,3.9621878829168704,7.921731513231597
39,partition_39.csv,54263,3954398,BOX,3.9621878829168704,7.84798339298418,4.310929752152791,7.921731513231597
