3.4463280995645866,8.264901220221073
3.4043408265736064,7.412723832017885
3.3602759529132245,8.260688762498624
3.5324311190835367,7.01502447300545
3.5377843824956434,8.018415857974876
3.430151154705399,7.390614206379295
3.6251297713289663,7.273648750185737
3.3625091878838527,7.3199112623247276
3.5223497901355367,8.404894855637885
3.362169411769748,7.747978117085773
3.5364825980428263,7.240042956535848
3.2749814391823615,8.308399377088715
3.338589192160917,8.109296637393356
3.515481382873093,7.152213671886621
3.6855570561234154,7.786805058335079
3.713587189576276,7.106657982899691
3.552050099937205,8.150909152467248
3.322998565728291,7.747319153322475
3.632863410104216,7.198552756502625
3.353557152620585,7.608271436971044
3.7296749822081203,7.307559213359936
3.7414283919229145,7.182912840451422
3.304345398815896,8.299997840645391
3.3417902408667133,8.19792766270465
3.453298245200287,7.578717507969767
3.2815499946407374,8.23013894717193
3.3248667796263707,8.267205427762942
3.6074469694800477,8.523064679740536
3.740814692801917,7.787340105224799
3.6321165139577865,8.00835814082416
3.5767701193837764,7.27860676182278
3.589478920192434,7.179941788633195
3.615198658167916,8.145031829941509
3.3429363931077045,8.197127697666302
3.5910866068664475,8.0404618308263
3.485586136624912,7.088324215178908
3.7016577896024776,7.777000571382474
3.3655326761295568,7.847359121436464
3.3717364462037,7.7221342740840795
3.742713239980571,7.286067250813678
3.3495644263738127,7.850201795686705
3.631163804844889,7.510919233150403
3.3191415313208497,7.155915644857814
3.7116176630647457,7.648534582442469
3.745811208102676,7.787542701473567
3.2792887213791158,8.545563489051167
3.4565173444183532,7.657847043537072
3.3767994432473802,7.9145470223684145
3.5075426021619833,7.8570685633449635
3.31462455238306,7.585829518806616
3.556160842913901,7.001768524098677
3.7174584772116077,7.098786566105519
3.562783333973845,8.452930165037628
3.586886682938741,7.625673351435594
3.539471907402629,7.531123113765025
3.699769971498445,8.588733277159953
3.7024646979969815,7.310332758273374
3.459221581080482,8.367242032540123
3.722476848280718,7.353439492076609
3.5653139356700154,7.198824560099621
3.7556597751659027,8.605385126619504
3.730519846976509,7.183296546989535
3.379765384172216,8.326780578090101
3.271986208631448,8.405353882620217
3.4273386853825882,7.666589955372589
3.4181141796396255,7.780478667614989
3.7592527808579144,8.442228272888762
3.3900576172471384,7.057233961013928
3.2707126098715023,7.912371019035889
3.330568989362032,7.6669449156986715
3.3854971433629144,7.18824294220696
3.523607702419331,8.27415146694168
3.6172640324947367,8.544186814857099
3.421324328007728,8.231166588665864
3.4901633562463505,7.289838934268768
3.3649369774587665,7.2162627278432065
3.5064384092913734,7.945106251295991
3.5800134565480115,7.928117502016326
3.680525595205995,7.90290339368411
3.438935131328248,7.814950956371833
3.6844130301123568,7.326830143030072
3.290145877870998,7.079134714481601
3.717372622282163,8.566779578269056
3.515533036788225,8.171498897663168
3.6855586258349353,7.077010144365455
3.3034958769654597,7.830466034022313
3.647170963495456,8.260241876544118
3.3332296508845447,8.196467236735469
3.454776786293821,7.947888912168859
3.4907318173928346,8.553984341048768
3.6405163944428662,7.285741036254942
3.662915117356188,8.128085752007024
3.2962672327600693,7.654885629813338
3.6168973001551024,7.742954206890117
3.368767403458958,7.816820006364011
3.3558488045186525,7.403729557264951
3.423338412513478,7.403739884807488
3.322772650699864,7.007266500656514
3.4142862314868614,8.19526217349423
3.4470608197606367,7.782094313192453
3.721788840605075,7.680846645989804
3.391879760054883,8.026222514887808
3.428428115629176,7.13977248578875
3.344117610523396,8.425844854978932
3.4487090622712344,8.217218250291749
3.514070714236866,7.721926804735737
