ID,NamePartition,NumberGeometries,FileSize,GeometryType,xMin,yMin,xMax,yMax
0,partition_0.csv,16452,1200216,BOX,1.47055485859949,6.499779926834944,4.999848010909242,9.519046080841184
1,partition_1.csv,16316,1188661,BOX,4.999848010909242,3.4805137728287048,8.529141163218993,6.499779926834944
2,partition_2.csv,15534,1126234,BOX,4.999848010909242,8.009413003838064,6.764494587064117,9.519046080841184
3,partition_3.csv,15035,1093874,BOX,6.764494587064117,6.499779926834944,8.529141163218993,8.009413003838064
4,partition_4.csv,15077,1110995,BOX,1.47055485859949,4.990146849831825,3.235201434754366,6.499779926834944
5,partition_5.csv,15528,1139588,BOX,3.235201434754366,3.4805137728287048,4.999848010909242,4.990146849831825
6,partition_6.csv,43705,3156377,BOX,7.646817875141555,8.764229542339624,8.529141163218993,9.519046080841184
7,partition_7.csv,9359,678032,BOX,6.764494587064117,8.764229542339624,7.646817875141555,9.519046080841184
8,partition_8.csv,45680,3312255,BOX,6.764494587064117,8.009413003838064,7.646817875141555,8.764229542339624
9,partition_9.csv,8891,643217,BOX,7.646817875141555,8.009413003838064,8.529141163218993,8.764229542339624
10,partition_10.csv,45841,3337156,BOX,5.8821712989866795,7.254596465336505,6.764494587064117,8.009413003838064
11,partition_11.csv,9474,689888,BOX,4.999848010909242,7.254596465336505,5.8821712989866795,8.009413003838064
12,partition_12.csv,45826,3338395,BOX,4.999848010909242,6.499779926834944,5.8821712989866795,7.254596465336505
13,partition_13.csv,9174,668323,BOX,5.8821712989866795,6.499779926834944,6.764494587064117,7.254596465336505
14,partition_14.csv,45800,3336858,BOX,4.117524722831804,5.744963388333384,4.999848010909242,6.499779926834944
15,partition_15.csv,9274,679616,BOX,3.235201434754366,5.744963388333384,4.117524722831804,6.499779926834944
16,partition_16.csv,45613,3347055,BOX,3.235201434754366,4.990146849831825,4.117524722831804,5.744963388333384
17,partition_17.csv,9456,688870,BOX,4.117524722831804,4.990146849831825,4.999848010909242,5.744963388333384
18,partition_18.csv,45934,3382554,BOX,2.352878146676928,4.235330311330265,3.235201434754366,4.990146849831825
19,partition_19.csv,8995,664555,BOX,1.47055485859949,4.235330311330265,2.352878146676928,4.990146849831825
20,partition_20.csv,43290,3217548,BOX,1.47055485859949,3.4805137728287048,2.352878146676928,4.235330311330265
21,partition_21.csv,9305,687760,BOX,2.352878146676928,3.4805137728287048,3.235201434754366,4.235330311330265
