ID,NamePartition,NumberGeometries,FileSize,GeometryType,xMin,yMin,xMax,yMax
0,partition_0.csv,9220,670827,BOX,4.999791026319752,7.4059171944789135,6.762924898417845,8.714553900096458
1,partition_1.csv,27,1975,BOX,6.762924898417845,6.097280488861369,8.526058770515938,7.4059171944789135
2,partition_2.csv,9515,692213,BOX,3.2366571542216587,7.4059171944789135,4.999791026319752,8.714553900096458
3,partition_3.csv,27,1988,BOX,1.473523282123566,6.097280488861369,3.2366571542216587,7.4059171944789135
4,partition_4.csv,28259,2072902,BOX,3.2366571542216587,4.788643783243824,4.999791026319752,6.097280488861369
5,partition_5.csv,20121,1481843,BOX,1.473523282123566,4.788643783243824,3.2366571542216587,6.097280488861369
6,partition_6.csv,20016,1457685,BOX,6.762924898417845,4.788643783243824,8.526058770515938,6.097280488861369
7,partition_7.csv,28495,2076365,BOX,4.999791026319752,4.788643783243824,6.762924898417845,6.097280488861369
8,partition_8.csv,3927,286006,BOX,5.881357962368798,6.751598841670141,6.762924898417845,7.4059171944789135
9,partition_9.csv,6771,493143,BOX,4.999791026319752,6.751598841670141,5.881357962368798,7.4059171944789135
10,partition_10.csv,17452,1271489,BOX,4.999791026319752,6.097280488861369,5.881357962368798,6.751598841670141
11,partition_11.csv,17219,1254463,BOX,5.881357962368798,6.097280488861369,6.762924898417845,6.751598841670141
12,partition_12.csv,6708,488646,BOX,4.118224090270705,6.751598841670141,4.999791026319752,7.4059171944789135
13,partition_13.csv,3935,287870,BOX,3.2366571542216587,6.751598841670141,4.118224090270705,7.4059171944789135
14,partition_14.csv,17391,1276098,BOX,3.2366571542216587,6.097280488861369,4.118224090270705,6.751598841670141
15,partition_15.csv,17513,1275691,BOX,4.118224090270705,6.097280488861369,4.999791026319752,6.751598841670141
16,partition_16.csv,10090,742918,BOX,2.355090218172612,4.134325430435052,3.2366571542216587,4.788643783243824
17,partition_17.csv,8039,592323,BOX,1.473523282123566,4.134325430435052,2.355090218172612,4.788643783243824
18,partition_18.csv,32345,2413009,BOX,1.473523282123566,3.4800070776262797,2.355090218172612,4.134325430435052
19,partition_19.csv,33187,2466056,BOX,2.355090218172612,3.4800070776262797,3.2366571542216587,4.134325430435052
20,partition_20.csv,8290,603980,BOX,4.118224090270705,4.134325430435052,4.999791026319752,4.788643783243824
21,partition_21.csv,9852,721100,BOX,3.2366571542216587,4.134325430435052,4.118224090270705,4.788643783243824
22,partition_22.csv,33022,2445098,BOX,3.2366571542216587,3.4800070776262797,4.118224090270705,4.134325430435052
23,partition_23.csv,33095,2432429,BOX,4.118224090270705,3.4800070776262797,4.999791026319752,4.134325430435052
24,partition_24.csv,9734,709149,BOX,5.881357962368798,4.134325430435052,6.762924898417845,4.788643783243824
25,partition_25.csv,8360,609050,BOX,4.999791026319752,4.134325430435052,5.881357962368798,4.788643783243824
26,partition_26.csv,32935,2420690,BOX,4.999791026319752,3.4800070776262797,5.881357962368798,4.134325430435052
27,partition_27.csv,32826,2412726,BOX,5.881357962368798,3.4800070776262797,6.762924898417845,4.134325430435052
28,partition_28.csv,8035,584779,BOX,7.6444918344668915,4.134325430435052,8.526058770515938,4.788643783243824
29,partition_29.csv,10165,740174,BOX,6.762924898417845,4.134325430435052,7.6444918344668915,4.788643783243824
30,partition_30.csv,32971,2422586,BOX,6.762924898417845,3.4800070776262797,7.6444918344668915,4.134325430435052
31,partition_31.csv,31992,2344858,BOX,7.6444918344668915,3.4800070776262797,8.526058770515938,4.134325430435052
