ID,NamePartition,NumberGeometries,FileSize,GeometryType,xMin,yMin,xMax,yMax
0,partition_0.csv,15029,555709,POINT,1.5000025411602462,6.499996763290808,4.999997485081662,9.499991348444262
1,partition_1.csv,15089,557224,POINT,4.999997485081662,3.500002178137354,8.499992429003079,6.499996763290808
2,partition_2.csv,13808,507456,POINT,4.999997485081662,7.999994055867535,6.749994957042371,9.499991348444262
3,partition_3.csv,13599,501634,POINT,6.749994957042371,6.499996763290808,8.499992429003079,7.999994055867535
4,partition_4.csv,13661,510177,POINT,1.5000025411602462,4.999999470714081,3.250000013120954,6.499996763290808
5,partition_5.csv,13875,515799,POINT,3.250000013120954,3.500002178137354,4.999997485081662,4.999999470714081
6,partition_6.csv,44035,1612414,POINT,7.624993693022725,8.749992702155899,8.499992429003079,9.499991348444262
7,partition_7.csv,7936,291346,POINT,6.749994957042371,8.749992702155899,7.624993693022725,9.499991348444262
8,partition_8.csv,43848,1612011,POINT,6.749994957042371,7.999994055867535,7.624993693022725,8.749992702155899
9,partition_9.csv,7803,286253,POINT,7.624993693022725,7.999994055867535,8.499992429003079,8.749992702155899
10,partition_10.csv,44182,1630586,POINT,5.874996221062016,7.249995409579171,6.749994957042371,7.999994055867535
11,partition_11.csv,7782,287178,POINT,4.999997485081662,7.249995409579171,5.874996221062016,7.999994055867535
12,partition_12.csv,43948,1622747,POINT,4.999997485081662,6.499996763290808,5.874996221062016,7.249995409579171
13,partition_13.csv,7696,284205,POINT,5.874996221062016,6.499996763290808,6.749994957042371,7.249995409579171
14,partition_14.csv,44086,1628079,POINT,4.124998749101309,5.749998117002445,4.999997485081662,6.499996763290808
15,partition_15.csv,7744,287841,POINT,3.250000013120954,5.749998117002445,4.124998749101309,6.499996763290808
16,partition_16.csv,44191,1643565,POINT,3.250000013120954,4.999999470714081,4.124998749101309,5.749998117002445
17,partition_17.csv,7774,287111,POINT,4.124998749101309,4.999999470714081,4.999997485081662,5.749998117002445
18,partition_18.csv,44208,1649971,POINT,2.3750012771406004,4.250000824425717,3.250000013120954,4.999999470714081
19,partition_19.csv,7805,292446,POINT,1.5000025411602462,4.250000824425717,2.3750012771406004,4.999999470714081
20,partition_20.csv,44028,1657975,POINT,1.5000025411602462,3.500002178137354,2.3750012771406004,4.250000824425717
21,partition_21.csv,7873,295068,POINT,2.3750012771406004,3.500002178137354,3.250000013120954,4.250000824425717
