ID,NamePartition,NumberGeometries,FileSize,GeometryType,xMin,yMin,xMax,yMax
0,partition_0.csv,31228,2260082,BOX,6.765023884693328,8.009581908880113,8.529754002799452,9.51938037203399
1,partition_1.csv,32130,2328975,BOX,5.000293766587203,8.009581908880113,6.765023884693328,9.51938037203399
2,partition_2.csv,32543,2370039,BOX,5.000293766587203,6.499783445726236,6.765023884693328,8.009581908880113
3,partition_3.csv,32012,2327852,BOX,6.765023884693328,6.499783445726236,8.529754002799452,8.009581908880113
4,partition_4.csv,31858,2317605,BOX,3.2355636484810786,8.009581908880113,5.000293766587203,9.51938037203399
5,partition_5.csv,31344,2301524,BOX,1.470833530374954,8.009581908880113,3.2355636484810786,9.51938037203399
6,partition_6.csv,31852,2349947,BOX,1.470833530374954,6.499783445726236,3.2355636484810786,8.009581908880113
7,partition_7.csv,32741,2392925,BOX,3.2355636484810786,6.499783445726236,5.000293766587203,8.009581908880113
8,partition_8.csv,32699,2390780,BOX,3.2355636484810786,4.989984982572359,5.000293766587203,6.499783445726236
9,partition_9.csv,31858,2351455,BOX,1.470833530374954,4.989984982572359,3.2355636484810786,6.499783445726236
10,partition_10.csv,31263,2312819,BOX,1.470833530374954,3.4801865194184827,3.2355636484810786,4.989984982572359
11,partition_11.csv,32175,2358436,BOX,3.2355636484810786,3.4801865194184827,5.000293766587203,4.989984982572359
12,partition_12.csv,31753,2309890,BOX,6.765023884693328,4.989984982572359,8.529754002799452,6.499783445726236
13,partition_13.csv,32689,2381747,BOX,5.000293766587203,4.989984982572359,6.765023884693328,6.499783445726236
14,partition_14.csv,32123,2345803,BOX,5.000293766587203,3.4801865194184827,6.765023884693328,4.989984982572359
15,partition_15.csv,31331,2284155,BOX,6.765023884693328,3.4801865194184827,8.529754002799452,4.989984982572359
