ID,NamePartition,NumberGeometries,FileSize,GeometryType,xMin,yMin,xMax,yMax
0,partition_0.csv,16384,1186018,BOX,6.750001049786254,7.999999712203316,8.499999535563973,9.499999186327008
1,partition_1.csv,24864,1802873,BOX,5.000002564008535,7.999999712203316,6.750001049786254,9.499999186327008
2,partition_2.csv,32768,2386691,BOX,5.000002564008535,6.500000238079623,6.750001049786254,7.999999712203316
3,partition_3.csv,32768,2383041,BOX,6.750001049786254,6.500000238079623,8.499999535563973,7.999999712203316
4,partition_4.csv,32768,2384019,BOX,3.2500040782308166,7.999999712203316,5.000002564008535,9.499999186327008
5,partition_5.csv,32768,2406434,BOX,1.500005592453098,7.999999712203316,3.2500040782308166,9.499999186327008
6,partition_6.csv,32769,2417996,BOX,1.500005592453098,6.500000238079623,3.2500040782308166,7.999999712203316
7,partition_7.csv,32768,2395364,BOX,3.2500040782308166,6.500000238079623,5.000002564008535,7.999999712203316
8,partition_8.csv,32768,2396041,BOX,3.2500040782308166,5.00000076395593,5.000002564008535,6.500000238079623
9,partition_9.csv,32769,2418671,BOX,1.500005592453098,5.00000076395593,3.2500040782308166,6.500000238079623
10,partition_10.csv,32768,2423961,BOX,1.500005592453098,3.500001289832237,3.2500040782308166,5.00000076395593
11,partition_11.csv,32768,2401408,BOX,3.2500040782308166,3.500001289832237,5.000002564008535,5.00000076395593
12,partition_12.csv,32768,2383554,BOX,6.750001049786254,5.00000076395593,8.499999535563973,6.500000238079623
13,partition_13.csv,32768,2387245,BOX,5.000002564008535,5.00000076395593,6.750001049786254,6.500000238079623
14,partition_14.csv,32768,2393189,BOX,5.000002564008535,3.500001289832237,6.750001049786254,5.00000076395593
15,partition_15.csv,32768,2389591,BOX,6.750001049786254,3.500001289832237,8.499999535563973,5.00000076395593
