ID,NamePartition,NumberGeometries,FileSize,GeometryType,xMin,yMin,xMax,yMax
0,partition_0.csv,9964,367487,POINT,5.0,7.397114317029974,6.75,8.696152422706632
1,partition_1.csv,39939,1474882,POINT,5.0,6.098076211353316,6.75,7.397114317029974
2,partition_2.csv,9978,367977,POINT,3.25,7.397114317029974,5.0,8.696152422706632
3,partition_3.csv,1,24,POINT,1.5,6.098076211353316,3.25,7.397114317029974
4,partition_4.csv,40263,1491884,POINT,3.25,6.098076211353316,5.0,7.397114317029974
5,partition_5.csv,20062,746760,POINT,3.25,4.799038105676658,5.0,6.098076211353316
6,partition_6.csv,20096,750108,POINT,1.5,4.799038105676658,3.25,6.098076211353316
7,partition_7.csv,19878,733736,POINT,6.75,4.799038105676658,8.5,6.098076211353316
8,partition_8.csv,20168,744760,POINT,5.0,4.799038105676658,6.75,6.098076211353316
9,partition_9.csv,8139,303796,POINT,2.375,4.149519052838329,3.25,4.799038105676658
10,partition_10.csv,8090,302146,POINT,1.5,4.149519052838329,2.375,4.799038105676658
11,partition_11.csv,32202,1216818,POINT,1.5,3.5,2.375,4.149519052838329
12,partition_12.csv,31860,1199290,POINT,2.375,3.5,3.25,4.149519052838329
13,partition_13.csv,7989,294985,POINT,4.125,4.149519052838329,5.0,4.799038105676658
14,partition_14.csv,8174,303178,POINT,3.25,4.149519052838329,4.125,4.799038105676658
15,partition_15.csv,31939,1198345,POINT,3.25,3.5,4.125,4.149519052838329
16,partition_16.csv,31755,1182857,POINT,4.125,3.5,5.0,4.149519052838329
17,partition_17.csv,7969,294345,POINT,5.875,4.149519052838329,6.75,4.799038105676658
18,partition_18.csv,7928,292725,POINT,5.0,4.149519052838329,5.875,4.799038105676658
19,partition_19.csv,31962,1190522,POINT,5.0,3.5,5.875,4.149519052838329
20,partition_20.csv,31893,1188266,POINT,5.875,3.5,6.75,4.149519052838329
21,partition_21.csv,7917,292147,POINT,7.625,4.149519052838329,8.5,4.799038105676658
22,partition_22.csv,8031,296419,POINT,6.75,4.149519052838329,7.625,4.799038105676658
23,partition_23.csv,31851,1186167,POINT,6.75,3.5,7.625,4.149519052838329
24,partition_24.csv,31958,1187080,POINT,7.625,3.5,8.5,4.149519052838329
