ID,NamePartition,NumberGeometries,FileSize,GeometryType,xMin,yMin,xMax,yMax
0,partition_0.wkt,15068,3287191,POLYGON,1.4994334369893487,6.5000114794004,5.000010361959255,9.50058385135597
1,partition_1.wkt,15191,3311744,POLYGON,5.000010361959255,3.499439107444831,8.50058728692916,6.5000114794004
2,partition_2.wkt,13903,3007630,POLYGON,5.000010361959255,8.000297665378184,6.750298824444208,9.50058385135597
3,partition_3.wkt,13979,3038981,POLYGON,6.750298824444208,6.5000114794004,8.50058728692916,8.000297665378184
4,partition_4.wkt,13977,3081414,POLYGON,1.4994334369893487,4.999725293422616,3.249721899474302,6.5000114794004
5,partition_5.wkt,13640,3001830,POLYGON,3.249721899474302,3.499439107444831,5.000010361959255,4.999725293422616
6,partition_6.wkt,43833,9461315,POLYGON,7.625443055686684,8.750440758367077,8.50058728692916,9.50058385135597
7,partition_7.wkt,8073,1747385,POLYGON,6.750298824444208,8.750440758367077,7.625443055686684,9.50058385135597
8,partition_8.wkt,44139,9554883,POLYGON,6.750298824444208,8.000297665378184,7.625443055686684,8.750440758367077
9,partition_9.wkt,7776,1681324,POLYGON,7.625443055686684,8.000297665378184,8.50058728692916,8.750440758367077
10,partition_10.wkt,43907,9549461,POLYGON,5.8751545932017315,7.250154572389292,6.750298824444208,8.000297665378184
11,partition_11.wkt,7760,1687156,POLYGON,5.000010361959255,7.250154572389292,5.8751545932017315,8.000297665378184
12,partition_12.wkt,44073,9583853,POLYGON,5.000010361959255,6.5000114794004,5.8751545932017315,7.250154572389292
13,partition_13.wkt,7797,1698555,POLYGON,5.8751545932017315,6.5000114794004,6.750298824444208,7.250154572389292
14,partition_14.wkt,44362,9654268,POLYGON,4.124866130716779,5.749868386411508,5.000010361959255,6.5000114794004
15,partition_15.wkt,7829,1722496,POLYGON,3.249721899474302,5.749868386411508,4.124866130716779,6.5000114794004
16,partition_16.wkt,44010,9678218,POLYGON,3.249721899474302,4.999725293422616,4.124866130716779,5.749868386411508
17,partition_17.wkt,7749,1685350,POLYGON,4.124866130716779,4.999725293422616,5.000010361959255,5.749868386411508
18,partition_18.wkt,44070,9709994,POLYGON,2.3745776682318254,4.249582200433723,3.249721899474302,4.999725293422616
19,partition_19.wkt,7908,1749005,POLYGON,1.4994334369893487,4.249582200433723,2.3745776682318254,4.999725293422616
20,partition_20.wkt,43977,9805570,POLYGON,1.4994334369893487,3.499439107444831,2.3745776682318254,4.249582200433723
21,partition_21.wkt,7932,1757823,POLYGON,2.3745776682318254,3.499439107444831,3.249721899474302,4.249582200433723
