4.4927768118955544,5.288236114375391,5.007778488232512,5.44550597896411
5.12161463830113,5.202536818811778,5.349295124009009,5.440829633053124
6.337365053717979,4.9003502708765225,6.929947216825876,5.17758531284694
5.625583984515437,4.984330509516414,5.642204888159485,5.261806402537521
5.7293712295227115,5.299712638937616,6.135067982020101,5.398180055406091
3.9886104855991573,5.1224859470596,4.069048128477973,5.409540662509897
5.3353491287716475,5.090291331590694,5.635619806742429,5.218885600816674
6.703951592454198,5.070128516199702,6.8666461655061095,5.452690000653529
6.017910547394032,5.197763525271655,6.531721548588478,5.251698269142964
8.035828669146479,5.053073906452592,8.103956595351217,5.166527476380019
6.884291854845835,5.086974511061086,7.455401143563601,5.444357868619691
7.754072050064,5.037665568924207,7.991830833167194,5.246499754874999
6.229799174510965,5.043970356334747,6.283594152941286,5.200012149266354
6.909061967999995,5.060400890129487,7.184508313503872,5.445908309724522
6.324558108551778,5.018518577919896,6.691457165693794,5.379087220517181
7.787788186789148,5.2943752077742054,8.016626314636042,5.385940478090843
4.275379944708691,5.087334703010958,4.832772896541938,5.348325480943961
5.557356879133486,5.261689506282447,5.858718559579399,5.378604783591482
7.138654578231502,5.23084674868295,7.237723882247685,5.256067206285291
7.451593530802128,5.217460192315601,7.684718761091984,5.284506457865582
4.665503013879807,5.089452488791763,4.865204059474205,5.5454513058665755
5.565355682008536,5.1913774688105825,5.5667727723488865,5.263499485717025
5.934522636709414,4.972940619692894,6.37672554800388,5.381149212826017
3.8141416193316897,5.2308445324939195,4.238432240307706,5.290179324734969
7.6049899954918185,5.24900200606667,8.151346001740135,5.317619294704361
5.239723374971081,4.924605146823992,5.781049644158896,5.330839599721604
7.77142266211323,5.1392859120625385,8.313268627747078,5.176832729265444
5.790070097394221,4.994893322459719,6.163306974228863,5.548524089686104
6.5292699753526495,4.978149417788702,7.0174829419016,5.161029975129873
5.737958331215141,5.183288861110306,6.236347719847252,5.468469082371508
7.00343179294059,5.164245796865432,7.1126205146408905,5.258495217891165
6.557421744806761,5.142761909600459,6.910999689957333,5.304709457169174
4.434480060461427,5.363302299352686,4.951671847871198,5.421098341171913
5.956044244725181,4.994841218380006,6.295672788730208,5.493781824594181
6.4646484282669565,5.113244982369667,6.511640405341447,5.337579339693808
5.4223471882000025,5.222177797331984,5.711558512045593,5.261292017347818
6.451193588462762,5.07890773987159,6.667835626803025,5.478951709161271
3.894669873858012,4.986627389144941,4.289147163300859,5.235331959926354
4.189300498207099,5.318100723417559,4.7649211372270655,5.352857095309196
4.592120901964923,5.082757193740537,5.183779430965102,5.574697018441171
7.17503203740913,5.041127501188587,7.226722376587746,5.545235159620406
6.400338438091562,5.021908803813649,6.75214603374424,5.39142158297224
6.306444952629839,4.953434113330409,6.362664500676615,5.3533422470084515
6.600097424888151,5.346103721850359,6.737725979864855,5.381911304649351
7.338665771265214,5.022639283012478,7.745060382827029,5.457842556548443
5.010742278884682,5.093869427327609,5.1154633763058674,5.446042449329622
4.960636644176088,5.072764317788333,5.187851142366624,5.082288784878128
6.292551474420307,5.009601402939435,6.771376921832562,5.242264868642078
6.233289174288671,5.095932221313109,6.583407133095485,5.3726443253450435
7.002639411081351,5.094857719618571,7.391720468859599,5.202495494266926
4.420225445334783,5.160580609529525,4.854485115960637,5.2065995133497545
4.753951865583853,5.198801776855014,5.111016597162561,5.301361978788728
5.643392346840459,5.133353256210414,5.9998961916291,5.446719134336957
5.006780638561071,5.236984994228547,5.363109746059664,5.422719213997758
3.922351089272614,5.329485341781776,4.266455382522557,5.364383918841469
8.100706881368112,5.206383852114694,8.14621169652581,5.39753566172805
3.8682666843391718,4.974751526485923,4.19488472377261,5.221484811904077
4.365835594372243,5.049173919440643,4.556377036123097,5.3772380086943885
5.334833775399159,5.228746935375828,5.586675566661445,5.459023473255009
7.88023825276173,5.130797106666167,7.890326182754309,5.3859541634483765
7.108290584144845,4.968555583201637,7.145212054374028,5.2237911119793505
5.20651980563566,5.247425842643982,5.301269987938378,5.296294522957306
7.0856510560454655,5.11044352840049,7.537050728826436,5.492825636591887
3.867738702746041,4.956350230136793,4.355465162362894,5.284609093843401
